max_depth,n_learner,f1_score,elapsed_time,total_score
4,12,0.893225704,0.189979076,0.805041928
4,12,0.893225704,0.195036888,0.801412421
4,12,0.893225704,0.199976921,0.804225654
4,37,0.954194019,0.48993659,0.927101268
16,37,0.953022089,0.48993969,0.913758069
16,37,0.953022089,0.479940414,0.916193865
16,37,0.953022089,0.469957829,0.916308239
16,37,0.953022089,0.48693347,0.914397548
16,37,0.953022089,0.489937305,0.914410568
16,37,0.953022089,0.469940424,0.916101144
16,37,0.953022089,0.469960213,0.915875706
16,37,0.953022089,0.469957352,0.919640619
16,37,0.953022089,0.499936819,0.917438966
16,37,0.953022089,0.499936819,0.915354864
56,37,0.953022089,0.479939461,0.875632214
16,37,0.953022089,0.47993803,0.91614453
16,37,0.953022089,0.48993659,0.918606927
16,46,0.954341645,0.559908152,0.89702519
16,46,0.954341645,0.549931526,0.905223465
16,37,0.953022089,0.519937515,0.914861291
16,46,0.954341645,0.591058254,0.895643724
4,37,0.954194019,0.502305269,0.926489479
16,37,0.953022089,0.505184412,0.91312966
4,37,0.954194019,0.508772612,0.930177597
16,48,0.954629349,0.622454405,0.894082151
16,46,0.954341645,0.539931059,0.892635128
16,46,0.954341645,0.549437046,0.899736458
16,37,0.953022089,0.479504108,0.910648809
16,37,0.953022089,0.523679733,0.913257122
14,39,0.953581227,0.499459982,0.918342602
4,37,0.954194019,0.479939699,0.928850635
4,37,0.954194019,0.519455194,0.928380456
16,46,0.954341645,0.579909325,0.902941859
16,46,0.954341645,0.58943224,0.894529427
4,37,0.954194019,0.489960432,0.92610983
71,37,0.953022089,0.493998766,0.859776618
14,46,0.954341645,0.609846354,0.901025343
16,46,0.954341645,0.569373846,0.893406987
16,46,0.954341645,0.599191427,0.89922306
16,46,0.954341645,0.54990983,0.902514698
16,46,0.954341645,0.571930647,0.897081785
4,37,0.954194019,0.509424448,0.932141876
4,37,0.954194019,0.518725395,0.92927978
4,37,0.954194019,0.549423218,0.927999337
4,46,0.954129545,0.569910526,0.908371119
16,37,0.953022089,0.498428345,0.917317495
4,37,0.954194019,0.509204388,0.928801829
4,37,0.954194019,0.549927711,0.931433139
16,37,0.953022089,0.469939232,0.916574331
4,41,0.953198658,0.517930746,0.913904882
71,46,0.954341645,0.549363852,0.845406525
4,37,0.954194019,0.499229193,0.92696965
16,16,0.936042992,0.244017839,0.854012274
16,46,0.954341645,0.587788105,0.896072143
19,37,0.953022089,0.489414454,0.912848886
4,37,0.954194019,0.51618433,0.92797803
16,46,0.954341645,0.583320856,0.901041295
16,46,0.954341645,0.643892765,0.897313897
4,46,0.954129545,0.830000877,0.905262973
16,37,0.953022089,0.489417553,0.918618149
4,16,0.92708458,0.269967794,0.857515177
16,41,0.953146578,0.499933481,0.903103396
4,41,0.953198658,0.589480877,0.910116596
16,16,0.936042992,0.2494874,0.853439863
19,16,0.936042992,0.259968996,0.851777132
16,27,0.950768662,0.409536362,0.925425737
19,37,0.953022089,0.489485502,0.908425032
10,41,0.953603365,0.562343121,0.910485191
19,37,0.953022089,0.509428024,0.910088804
16,16,0.936042992,0.25959301,0.853708702
19,16,0.936042992,0.249446154,0.850413561
16,37,0.953022089,0.479938745,0.91602759
4,41,0.953198658,0.538688421,0.909625497
4,27,0.950860848,0.405056238,0.937523827
64,41,0.953146578,0.587226868,0.856075151
4,41,0.953198658,0.569927931,0.911967267
4,41,0.953198658,0.568861008,0.913053263
16,20,0.945053105,0.316503525,0.883786457
4,41,0.953198658,0.522391319,0.91445961
4,41,0.953198658,0.546395779,0.913299896
4,41,0.953198658,0.57925415,0.912411874
11,41,0.952750556,0.509934425,0.904175704
4,37,0.954194019,0.519447803,0.926074919
16,41,0.953146578,0.533982754,0.899781694
4,37,0.954194019,0.489939213,0.928220389
4,4,0.614060875,0.079991102,0.483555645
4,41,0.953198658,0.562399149,0.911068482
4,41,0.953198658,0.539932966,0.913874436
